nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1  1.346871338E-01  1.830938416E-01 -1.642442017E-01 -2.557604610E-03  3.553460758E-01  3.497832818E-01  4.987973067E-01  1.241214689E+01 -1.642442017E-01  1.830938416E-01  1.346871338E-01 
         2  1.348691864E-01  1.830885620E-01 -1.642435455E-01  3.148004767E-03  3.781453244E-01  3.804214894E-01  5.364586210E-01  1.246383894E+01 -1.642435455E-01  1.830885620E-01  1.348691864E-01 
         3  1.350995636E-01  1.830818939E-01 -1.642427216E-01  2.266408226E-02  3.881722949E-01  4.427808786E-01  5.907520016E-01  1.240650019E+01 -1.642427216E-01  1.830818939E-01  1.350995636E-01 
         4  1.347102509E-01  1.828929291E-01 -1.642419281E-01 -9.090184256E-03  3.257806198E-01  3.174526576E-01  4.550910272E-01  1.236099493E+01 -1.642419281E-01  1.828929291E-01  1.347102509E-01 
         5  1.348963470E-01  1.828748016E-01 -1.642411194E-01  3.377102039E-03  3.453185580E-01  3.619352798E-01  5.005370583E-01  1.242732367E+01 -1.642411194E-01  1.828748016E-01  1.348963470E-01 
         6  1.347316589E-01  1.827069855E-01 -1.642398224E-01 -9.675356091E-03  3.022194221E-01  2.913244558E-01  4.204185633E-01  1.227656743E+01 -1.642398224E-01  1.827069855E-01  1.347316589E-01 
         7  1.348750610E-01  1.832891693E-01 -1.642394257E-01  4.097147581E-03  3.917437619E-01  4.182319296E-01  5.733688148E-01  1.245398252E+01 -1.642394257E-01  1.832891693E-01  1.348750610E-01 
         8  1.352614441E-01  1.832507172E-01 -1.642387238E-01  3.395676949E-02  4.403366529E-01  5.497016347E-01  7.060462066E-01  1.208790042E+01 -1.642387238E-01  1.832507172E-01  1.352614441E-01 
         9  1.345131836E-01  1.829196167E-01 -1.642351227E-01 -1.328672759E-02  3.103265338E-01  2.892160302E-01  4.245143402E-01  1.216568771E+01 -1.642351227E-01  1.829196167E-01  1.345131836E-01 
        10  1.350470581E-01  1.834679413E-01 -1.642350464E-01  1.194506363E-02  4.481902456E-01  5.349294160E-01  6.982668070E-01  1.226379296E+01 -1.642350464E-01  1.834679413E-01  1.350470581E-01 
        11  1.352532501E-01  1.834631805E-01 -1.642342834E-01  2.412723573E-02  4.668556064E-01  5.965278545E-01  7.581928090E-01  1.188422585E+01 -1.642342834E-01  1.834631805E-01  1.352532501E-01 
