nodenumber     x-coordinate     y-coordinate     z-coordinate     z-wall-shear     y-wall-shear     x-wall-shear       wall-shear         pressure     z-coordinate     y-coordinate     x-coordinate 
         1  1.346871338E-01  1.830938416E-01 -1.642442017E-01 -1.408615589E-02  1.030976531E+00  1.081803213E+00  1.495055483E+00  4.601140946E+01 -1.642442017E-01  1.830938416E-01  1.346871338E-01 
         2  1.348691864E-01  1.830885620E-01 -1.642435455E-01  9.829143833E-03  1.124900467E+00  1.157409584E+00  1.614997664E+00  4.708454595E+01 -1.642435455E-01  1.830885620E-01  1.348691864E-01 
         3  1.350995636E-01  1.830818939E-01 -1.642427216E-01  8.832626101E-02  1.326320527E+00  1.556099449E+00  2.052623540E+00  4.784061526E+01 -1.642427216E-01  1.830818939E-01  1.350995636E-01 
         4  1.347102509E-01  1.828929291E-01 -1.642419281E-01 -2.458877484E-02  8.530379280E-01  8.557712511E-01  1.209344836E+00  4.479223382E+01 -1.642419281E-01  1.828929291E-01  1.347102509E-01 
         5  1.348963470E-01  1.828748016E-01 -1.642411194E-01  2.191194464E-02  9.858266436E-01  1.052639386E+00  1.445826834E+00  4.609333098E+01 -1.642411194E-01  1.828748016E-01  1.348963470E-01 
         6  1.347316589E-01  1.827069855E-01 -1.642398224E-01 -5.524708778E-03  7.430991046E-01  8.078707566E-01  1.100339268E+00  4.346166902E+01 -1.642398224E-01  1.827069855E-01  1.347316589E-01 
         7  1.348750610E-01  1.832891693E-01 -1.642394257E-01  8.069707831E-03  1.299297124E+00  1.432705095E+00  1.934834352E+00  4.819856304E+01 -1.642394257E-01  1.832891693E-01  1.348750610E-01 
         8  1.352614441E-01  1.832507172E-01 -1.642387238E-01  1.496366628E-01  1.731316505E+00  2.225321120E+00  2.828625108E+00  4.685876606E+01 -1.642387238E-01  1.832507172E-01  1.352614441E-01 
         9  1.345131836E-01  1.829196167E-01 -1.642351227E-01 -4.877041169E-02  8.580507998E-01  8.682773600E-01  1.222749187E+00  4.306251313E+01 -1.642351227E-01  1.829196167E-01  1.345131836E-01 
        10  1.350470581E-01  1.834679413E-01 -1.642350464E-01  4.032206337E-02  1.743924425E+00  2.127314247E+00  2.752827870E+00  4.834998043E+01 -1.642350464E-01  1.834679413E-01  1.350470581E-01 
        11  1.352532501E-01  1.834631805E-01 -1.642342834E-01  9.965725757E-02  1.918519516E+00  2.504778335E+00  3.158111359E+00  4.603027813E+01 -1.642342834E-01  1.834631805E-01  1.352532501E-01 
        12  1.354601898E-01  1.834584045E-01 -1.642330933E-01  2.175049889E-01  1.937479453E+00  2.811671949E+00  3.426177280E+00  4.332130855E+01 -1.642330933E-01  1.834584045E-01  1.354601898E-01 
        13  1.345240936E-01  1.827144623E-01 -1.642323303E-01 -4.860534766E-02  7.387637943E-01  7.116308613E-01  1.027806611E+00  4.127439678E+01 -1.642323303E-01  1.827144623E-01  1.345240936E-01 
        14  1.356281128E-01  1.836383667E-01 -1.642266846E-01  2.842930431E-01  1.911697928E+00  2.990191693E+00  3.572192687E+00  4.158220324E+01 -1.642266846E-01  1.836383667E-01  1.356281128E-01 
        15  1.343158417E-01  1.827219696E-01 -1.642248230E-01 -5.967699971E-02  8.512749132E-01  7.824801256E-01  1.158254880E+00  3.885574516E+01 -1.642248230E-01  1.827219696E-01  1.343158417E-01 
        16  1.345410614E-01  1.825150452E-01 -1.642239075E-01 -3.506989579E-02  5.739070738E-01  5.927665923E-01  8.294016500E-01  3.962150870E+01 -1.642239075E-01  1.825150452E-01  1.345410614E-01 
        17  1.352049408E-01  1.836349335E-01 -1.642234344E-01  6.296571500E-02  1.987415451E+00  2.573604974E+00  3.256032103E+00  4.673106181E+01 -1.642234344E-01  1.836349335E-01  1.352049408E-01 
        18  1.358120575E-01  1.838354950E-01 -1.642196655E-01  2.754058412E-01  2.003714426E+00  3.334511821E+00  3.915949101E+00  3.774136908E+01 -1.642196655E-01  1.838354950E-01  1.358120575E-01 
        19  1.343427582E-01  1.825128174E-01 -1.642163239E-01 -6.760079119E-02  7.455975291E-01  6.173358641E-01  9.741073387E-01  3.711040614E+01 -1.642163239E-01  1.825128174E-01  1.343427582E-01 
        20  1.359981537E-01  1.840413666E-01 -1.642126312E-01  1.734852421E-01  2.205800583E+00  3.519667248E+00  4.167012471E+00  3.262360529E+01 -1.642126312E-01  1.840413666E-01  1.359981537E-01 
        21  1.343652496E-01  1.823379822E-01 -1.642092285E-01 -6.702058112E-02  5.950025537E-01  5.720501693E-01  8.307707765E-01  3.557671804E+01 -1.642092285E-01  1.823379822E-01  1.343652496E-01 
        22  1.353969727E-01  1.838380432E-01 -1.642093201E-01  4.564428623E-02  2.005717402E+00  2.701836471E+00  3.374009354E+00  4.509669950E+01 -1.642093201E-01  1.838380432E-01  1.353969727E-01 
        23  1.368920288E-01  1.849813843E-01 -1.642066345E-01 -5.235290367E-02  1.366759676E+00  2.384954986E+00  2.752297324E+00  2.952330869E+01 -1.642066345E-01  1.849813843E-01  1.368920288E-01 
        24  1.361627655E-01  1.842234955E-01 -1.642064209E-01  6.871184038E-02  2.185796486E+00  3.364213220E+00  4.018587569E+00  2.872259811E+01 -1.642064209E-01  1.842234955E-01  1.361627655E-01 
        25  1.363498077E-01  1.844236755E-01 -1.642064514E-01 -4.373891069E-02  1.893046293E+00  2.814512872E+00  3.397710272E+00  2.693832657E+01 -1.642064514E-01  1.844236755E-01  1.363498077E-01 
        26  1.365255737E-01  1.846117859E-01 -1.642064819E-01 -9.157747664E-02  1.533495528E+00  2.436466360E+00  2.884172016E+00  2.754554534E+01 -1.642064819E-01  1.846117859E-01  1.365255737E-01 
        27  1.367132874E-01  1.848011017E-01 -1.642065582E-01 -7.916894196E-02  1.306867917E+00  2.267209659E+00  2.621795415E+00  2.910463433E+01 -1.642065582E-01  1.848011017E-01  1.367132874E-01 
